session_id,target
1,0.0026486701318762127
2,3.163440277664509e-08
3,6.283507100742096e-08
4,1.0816115460179438e-07
5,4.8461462654861784e-05
6,0.00011540110841620788
7,0.00017121359051934276
8,0.0001003221389613426
9,0.0004869577464991677
10,0.055349417012763455
11,4.744703980944376e-05
12,0.00021143983587683588
13,0.00017506832882128117
14,0.5357484328918213
15,5.240559581772816e-05
16,0.0024954008961027116
17,0.010731083125854876
18,9.290140113896175e-05
19,0.0004478888824971253
20,5.864237478852198e-07
21,0.1547636704084071
22,2.215306245117421e-08
23,5.6642695575428646e-05
24,0.0004248781016948651
25,0.0992685893652843
26,2.4096068312077257e-08
27,0.0008887119094760346
28,4.293065477346979e-06
29,0.009481592922280208
30,9.156857338212992e-05
31,0.004786414430589527
32,0.03599379494170655
33,0.0003887888874729947
34,1.0072007647011754e-07
35,0.023628677614547594
36,0.00034015779195616764
37,1.8892168267467162e-08
38,7.988392076662063e-08
39,9.156857338212992e-05
40,3.663837300664418e-05
41,0.00030560183716299205
42,0.0009304292442715038
43,5.024037564053656e-06
44,1.70625166435397e-05
45,0.15570903201165495
46,1.5331781150735211e-07
47,0.0582787418956935
48,0.005178469511579647
49,0.0001001695470670381
50,6.153430169033673e-06
51,9.57880030843851e-07
52,1.7398595480862918e-05
53,0.05312995480195333
54,0.00011810594170225634
55,2.1665932553818465e-05
56,0.0015698219043764393
57,7.698360969559178e-06
58,1.1792340168443779e-05
59,3.3338031064693704e-06
60,1.2706196182675165e-05
61,1.5578306594231057e-05
62,0.0007383821258754883
63,6.609329682632197e-06
64,9.743611575258369e-05
65,2.0924847999539093e-06
66,2.7577757581524215e-07
67,0.0001877714884853342
68,0.00012081593806036105
69,0.02718095769340838
70,9.69043509893159e-05
71,0.00015687563299558185
72,3.3338031064693704e-06
73,0.010432778130003114
74,3.163440277664509e-08
75,4.039203051055996e-05
76,0.0004190995396643229
77,7.14895789652503e-05
78,0.0007674462950412431
79,2.654680017308385e-05
80,0.00011185331433060583
81,3.372137127851005e-05
82,2.3866259938672873e-05
83,3.6038277363588775e-07
84,0.10989322823390255
85,2.4776832004808996e-05
86,5.174024413673246e-07
87,0.0004515638038657647
88,0.00030251492988556653
89,0.00014583378928913798
90,0.03757422916185123
91,0.00018465094283122907
92,2.077936915427941e-05
93,0.020582952205416012
94,0.000982497053730408
95,0.02044703532334877
96,1.1061117522837826e-07
97,0.00025513214853587987
98,5.70388107973822e-05
99,1.9040359876065262e-05
100,0.00011059381619813194
101,0.00017014077187418912
102,0.04849682223666772
103,0.004187374536148835
104,0.004418861258455017
105,9.164901821455593e-06
106,0.0004504679995023192
107,0.00013605735710190772
108,8.488468157517418e-05
109,5.637408986650433e-05
110,9.401207722954406e-05
111,0.0001798064181653403
112,1.0841713359718829e-06
113,0.013707694816432503
114,2.0355031245815384e-05
115,0.00019308738713733574
116,0.0008526034915132272
117,0.00203882547549689
118,0.005292789602954605
119,0.0013501639211108403
120,0.00010338884726532895
121,4.99050842015119e-05
122,9.156857338212992e-05
123,0.000387283381033562
124,3.723686369116939e-05
125,0.00039364817219772436
126,5.870178866704027e-07
127,5.202551031880357e-09
128,0.00014857968383701395
129,0.002637602722027305
130,0.00045344145236850833
131,0.024821780149021692
132,0.00017121359051934276
133,0.000989609490314301
134,3.4169524074294634e-06
135,6.809011583978218e-06
136,9.743611575258369e-05
137,0.0001697776909117941
138,0.002159657267302693
139,1.3968467535474012e-06
140,0.00038230544860918695
141,2.1873863095733947e-08
142,0.00013956634550448322
143,0.0005282088078812859
144,0.0002775926022294399
145,3.163440277664509e-08
