session_id,target
1,0.007104244415377548
2,1.7811565871067116e-05
3,5.119311816764609e-06
4,0.00010591992161344597
5,0.0004293870854093083
6,0.003240413285235492
7,0.006694736613502882
8,0.002358920135802957
9,0.004218547959559901
10,0.10455573724287931
11,0.0006327028797370014
12,0.0006340723669100835
13,0.002098505110573637
14,0.2167845674457807
15,0.0015407827631834829
16,0.008796840006877553
17,0.008902330513772266
18,0.0005447346291757062
19,0.004652927546040046
20,4.6969553077290465e-05
21,0.036030181668277796
22,3.6247879789325506e-05
23,0.0004638116459747777
24,0.003945020765418784
25,0.07813693809848109
26,4.527940559658229e-05
27,0.005664396229576264
28,0.00013049743844429886
29,0.010233327452446815
30,0.0013637957530066836
31,0.008882400101475207
32,0.05805615424224165
33,0.004567353206718075
34,5.333080434921961e-05
35,0.009399448564619235
36,0.0007535537504299377
37,2.1327552300261895e-05
38,2.985773079526098e-05
39,0.0013637957530066836
40,0.0004024216927246144
41,0.00392085781409268
42,0.0013864761736850511
43,0.0003162892355784917
44,0.00019035008927469006
45,0.060323122668247055
46,0.0003091259579375769
47,0.020661885547913646
48,0.0033094450387230042
49,0.0006756730169456883
50,0.0009107657508807059
51,5.709285356149992e-05
52,0.0002984166244353664
53,0.026849005408542473
54,0.0012179392653926232
55,0.0011374985877153502
56,0.0112953420722895
57,0.00013233724281062022
58,0.0015593804029613934
59,0.00020617648716956402
60,6.615895612030404e-05
61,0.0007342735888026306
62,0.007655019396029926
63,0.0008607318078855375
64,0.002770361338689639
65,0.00016139746224754883
66,5.6432578792302475e-05
67,0.004896819103355679
68,0.001241786052531467
69,0.11599491583829638
70,0.0024481963226409974
71,0.001702297582246132
72,0.00020617648716956402
73,0.061552688783245726
74,1.7811565871067116e-05
75,0.00038313398389320987
76,0.002832123165022508
77,0.0036882412771258428
78,0.0033816388098754703
79,0.0005938001344081745
80,0.0003930006461169378
81,0.001105660796493975
82,0.0014237211272682933
83,8.940550870107545e-05
84,0.11947626069309485
85,0.0003384453064559455
86,7.741899381197313e-05
87,0.0053491223129130345
88,0.0027105350397427005
89,0.004296519191729935
90,0.04146472838934726
91,0.001389135384748079
92,0.00012233671590403583
93,0.029911855585968632
94,0.005330910983685707
95,0.028830209969144503
96,2.8218883200555855e-05
97,0.0022867619841197263
98,0.0011579030329040268
99,0.00101696543373944
100,0.000650199945425634
101,0.004476407432521024
102,0.10063999292015746
103,0.007903773144212775
104,0.012759774049885679
105,0.00032161497809604086
106,0.0029616392938848755
107,0.00541056160839401
108,0.00022991800261007686
109,0.0006629321885261782
110,0.0012582171758048996
111,0.002485087091364491
112,9.687445362048106e-05
113,0.012986352913913294
114,0.00020321447243577562
115,0.003123318142742703
116,0.0006059771953565678
117,0.00669939197411159
118,0.009887566405996613
119,0.004127742342214336
120,0.0018426085936336441
121,0.0006407428540964791
122,0.0013637957530066836
123,0.0024985066437258827
124,0.00040908612822437954
125,0.002883029552724706
126,5.2117762586283735e-05
127,1.5026092921642159e-05
128,0.004583469124647011
129,0.005500693888392058
130,0.005000370547395751
131,0.00590198517914981
132,0.006694736613502882
133,0.0016648066145447207
134,0.00035309424541063645
135,0.0002515415493128412
136,0.002770361338689639
137,0.00434566496774225
138,0.006111708430034542
139,0.00012510342106328122
140,0.00418373645389299
141,9.439823721802489e-06
142,0.003909824331030014
143,0.0040045939910646885
144,0.007963101795887726
145,1.7811565871067116e-05
146,0.011050154103824974
147,0.005343015401358971
148,0.00530255685956795
149,0.005517404198237511
150,0.03681241290416181
151,0.0003080840522515489
152,0.0174290423594714
153,0.0033393843434093586
154,0.0046833583609132146
155,0.0005482006037744261
156,0.0011959129889014234
157,0.0022792911995355844
